city,city_ascii,state_id,state_name,county_fips,county_name,lat,lng,population,density,source,military,incorporated,timezone,ranking,zips,id
Carlton,Carlton,AL,Alabama,01025,Clarke,31.343,-87.8378,32,2.7,shape,FALSE,FALSE,America/Chicago,3,36545,1840025932
California Junction,California Junction,IA,Iowa,19085,Harrison,41.5601,-95.9947,32,26.8,shape,FALSE,FALSE,America/Chicago,3,51555,1840024132
Foster,Foster,NE,Nebraska,31139,Pierce,42.2747,-97.6651,32,29.9,shape,FALSE,TRUE,America/Chicago,3,68765,1840011186
Sula,Sula,MT,Montana,30081,Ravalli,45.8453,-113.9629,32,3.8,shape,FALSE,FALSE,America/Denver,3,59871,1840023868
Pine Lake,Pine Lake,AZ,Arizona,04015,Mohave,35.0887,-113.874,32,7.3,shape,FALSE,TRUE,America/Phoenix,5,86401,1840075424
Luther,Luther,MT,Montana,30009,Carbon,45.2852,-109.4164,31,21,shape,FALSE,FALSE,America/Denver,3,59068,1840032740
Bridgeport,Bridgeport,KS,Kansas,20169,Saline,38.6272,-97.614,31,119.4,shape,FALSE,FALSE,America/Chicago,3,67416,1840030245
Ottosen,Ottosen,IA,Iowa,19091,Humboldt,42.8977,-94.376,31,24.6,shape,FALSE,TRUE,America/Chicago,3,50570,1840009082
Douglas,Douglas,OK,Oklahoma,40047,Garfield,36.2605,-97.6666,31,6.4,shape,FALSE,TRUE,America/Chicago,3,73733,1840021646
St. Cloud,St. Cloud,MO,Missouri,29055,Crawford,38.1732,-91.2127,31,9.7,shape,FALSE,TRUE,America/Chicago,3,65441 63080,1840012950
Deweese,Deweese,NE,Nebraska,31035,Clay,40.3547,-98.1392,31,90,shape,FALSE,TRUE,America/Chicago,3,68934,1840012060
Detroit,Detroit,IL,Illinois,17149,Pike,39.6202,-90.6759,31,111.9,shape,FALSE,TRUE,America/Chicago,3,62363,1840012532
Azalia,Azalia,IN,Indiana,18005,Bartholomew,39.0917,-85.8472,31,58.7,point,FALSE,FALSE,America/Indiana/Indianapolis,4,47232,1840029911
Healy Lake,Healy Lake,AK,Alaska,02240,Southeast Fairbanks,64.0281,-144.6331,31,0,shape,FALSE,FALSE,America/Anchorage,3,99706,1840023693
Crestone,Crestone,CO,Colorado,08109,Saguache,37.9945,-105.6962,31,128.4,shape,FALSE,TRUE,America/Denver,3,81131,1840021509
Quintana,Quintana,TX,Texas,48039,Brazoria,28.9279,-95.3171,31,17.5,shape,FALSE,TRUE,America/Chicago,3,77541,1840022238
King and Queen Court House,King and Queen Court House,VA,Virginia,51097,King and Queen,37.6683,-76.8781,31,9.7,shape,FALSE,FALSE,America/New_York,3,23085,1840026804
Cayuga,Cayuga,ND,North Dakota,38081,Sargent,46.0761,-97.3845,31,11.9,shape,FALSE,TRUE,America/Chicago,3,58013,1840001983
Blanchard,Blanchard,IA,Iowa,19145,Page,40.5803,-95.2213,31,66.3,shape,FALSE,TRUE,America/Chicago,3,51630,1840007183
Acala,Acala,TX,Texas,48229,Hudspeth,31.3344,-105.9028,31,4.2,shape,FALSE,FALSE,America/Denver,3,79839,1840113450
Alma,Alma,NM,New Mexico,35003,Catron,33.3817,-108.8995,31,3.7,shape,FALSE,FALSE,America/Denver,3,88039,1840082481
Jerome,Jerome,IN,Indiana,18067,Howard,40.4553,-85.9308,31,84.6,point,FALSE,FALSE,America/Indiana/Indianapolis,4,46936,1840054959
Rodeo,Rodeo,NM,New Mexico,35023,Hidalgo,31.8396,-109.0265,31,1.5,shape,FALSE,FALSE,America/Denver,3,88056,1840025103
Varina,Varina,IA,Iowa,19151,Pocahontas,42.6585,-94.8982,31,31.8,shape,FALSE,TRUE,America/Chicago,3,50540 50593,1840010085
Lynn Center,Lynn Center,IL,Illinois,17073,Henry,41.2945,-90.3592,31,44.8,shape,FALSE,FALSE,America/Chicago,3,61262,1840051395
Aldrich,Aldrich,MN,Minnesota,27159,Wadena,46.3747,-94.9395,31,24.4,shape,FALSE,TRUE,America/Chicago,3,56434,1840006639
Fords Creek Colony,Fords Creek Colony,MT,Montana,30027,Fergus,47.131,-108.9169,31,0.7,shape,FALSE,FALSE,America/Denver,3,59032,1840149592
Satartia,Satartia,MS,Mississippi,28163,Yazoo,32.6719,-90.5445,31,76,shape,FALSE,TRUE,America/Chicago,3,39162,1840018054
Inverness,Inverness,MT,Montana,30041,Hill,48.5599,-110.7101,31,3.1,shape,FALSE,FALSE,America/Denver,3,59530,1840017303
Stanley,Stanley,NM,New Mexico,35049,Santa Fe,35.1542,-105.9764,31,1.9,shape,FALSE,FALSE,America/Denver,3,87056,1840033504
Girard,Girard,TX,Texas,48263,Kent,33.3636,-100.6598,31,8.2,shape,FALSE,FALSE,America/Chicago,3,79518,1840018036
Fox,Fox,OK,Oklahoma,40019,Carter,34.3601,-97.4928,31,20.9,shape,FALSE,FALSE,America/Chicago,3,73435,1840034444
Plush,Plush,OR,Oregon,41037,Lake,42.4051,-119.8993,31,7.4,shape,FALSE,FALSE,America/Los_Angeles,3,97637,1840025437
Chignik Lagoon,Chignik Lagoon,AK,Alaska,02164,Lake and Peninsula,56.3041,-158.5004,31,1.2,shape,FALSE,FALSE,America/Anchorage,3,99565,1840023288
Chignik Lake,Chignik Lake,AK,Alaska,02164,Lake and Peninsula,56.2631,-158.8049,31,0,shape,FALSE,FALSE,America/Anchorage,3,99548,1840023691
The Rock,The Rock,GA,Georgia,13293,Upson,32.9635,-84.2378,30,2.8,shape,FALSE,FALSE,America/New_York,3,30285,1840025092
Hidden Lake,Hidden Lake,CO,Colorado,08013,Boulder,40.1055,-105.4777,30,18.9,shape,FALSE,FALSE,America/Denver,3,80481,1840028525
Denham,Denham,MN,Minnesota,27115,Pine,46.3617,-92.9415,30,8.7,shape,FALSE,TRUE,America/Chicago,3,55783 55795,1840006663
Susitna,Susitna,AK,Alaska,02170,Matanuska-Susitna,61.4935,-150.595,30,0,shape,FALSE,FALSE,America/Anchorage,3,99667 99688,1840023374
Nimmons,Nimmons,AR,Arkansas,05021,Clay,36.3062,-90.0951,30,86.2,shape,FALSE,TRUE,America/Chicago,3,72461,1840016089
Lake City,Lake City,CA,California,06049,Modoc,41.646,-120.2255,30,2,shape,FALSE,FALSE,America/Los_Angeles,3,96115,1840024122
Midway Colony,Midway Colony,MT,Montana,30073,Pondera,48.067,-111.9935,30,22,shape,FALSE,FALSE,America/Denver,3,59416 59425,1840143854
Ceex Haci,Ceex Haci,WI,Wisconsin,55141,Wood,44.2818,-89.965,30,75.6,shape,FALSE,FALSE,America/Chicago,3,54457,1840144082
Wenonah,Wenonah,IL,Illinois,17135,Montgomery,39.32,-89.288,30,7.7,shape,FALSE,TRUE,America/Chicago,3,62075,1840012648
Cedar Mills,Cedar Mills,MN,Minnesota,27093,Meeker,44.9434,-94.5194,30,46.4,shape,FALSE,TRUE,America/Chicago,3,55350,1840006734
Springbrook,Springbrook,ND,North Dakota,38105,Williams,48.2521,-103.4618,30,25.7,shape,FALSE,TRUE,America/Chicago,3,58843,1840033094
Wasola,Wasola,MO,Missouri,29153,Ozark,36.7857,-92.5685,30,2.2,shape,FALSE,FALSE,America/Chicago,3,65773,1840025753
Haynes,Haynes,ND,North Dakota,38001,Adams,45.9739,-102.471,30,16.2,shape,FALSE,TRUE,America/Denver,3,58639,1840000242
Idana,Idana,KS,Kansas,20027,Clay,39.3595,-97.2662,30,30,shape,FALSE,FALSE,America/Chicago,3,67432,1840030230
May,May,OK,Oklahoma,40059,Harper,36.6167,-99.7485,30,13.3,shape,FALSE,TRUE,America/Chicago,3,73851,1840022614
Conway,Conway,IA,Iowa,19173,Taylor,40.7492,-94.62,30,45.4,shape,FALSE,TRUE,America/Chicago,3,50833,1840007187
Blue Knob,Blue Knob,PA,Pennsylvania,42013,Blair,40.3527,-78.5533,30,30.5,shape,FALSE,FALSE,America/New_York,3,15946 16635,1840098547
Quitman,Quitman,MO,Missouri,29147,Nodaway,40.3733,-95.0769,30,44.2,shape,FALSE,TRUE,America/Chicago,3,64487,1840010414
Bluewater Village,Bluewater Village,NM,New Mexico,35006,Cibola,35.2464,-107.9676,30,1.5,shape,FALSE,TRUE,America/Denver,5,87005,1840039992
Manzano Springs,Manzano Springs,NM,New Mexico,35057,Torrance,34.9614,-106.2328,30,5.1,shape,FALSE,FALSE,America/Denver,3,87015,1840033694
Waterford,Waterford,MS,Mississippi,28093,Marshall,34.6494,-89.4575,30,11.9,shape,FALSE,FALSE,America/Chicago,3,38635 38685,1840032552
Jackson Junction,Jackson Junction,IA,Iowa,19191,Winneshiek,43.1014,-92.0462,30,1.9,shape,FALSE,TRUE,America/Chicago,3,52171,1840007980
Clear Lake,Clear Lake,SD,South Dakota,46091,Marshall,45.6933,-97.3572,30,11.9,shape,FALSE,FALSE,America/Chicago,3,57247,1840153137
Judson,Judson,IN,Indiana,18121,Parke,39.8134,-87.1358,29,67.1,shape,FALSE,TRUE,America/Indiana/Indianapolis,4,47872,1840001578
Elliott,Elliott,ND,North Dakota,38073,Ransom,46.4023,-97.8149,29,31,shape,FALSE,TRUE,America/Chicago,3,58054,1840000224
Cliffdell,Cliffdell,WA,Washington,53077,Yakima,46.9222,-121.0431,29,6.1,shape,FALSE,FALSE,America/Los_Angeles,3,98937,1840023851
Florence,Florence,MN,Minnesota,27083,Lyon,44.2372,-96.0516,29,56.8,shape,FALSE,TRUE,America/Chicago,3,56170,1840007876
Rosedale,Rosedale,OK,Oklahoma,40087,McClain,34.9188,-97.1848,29,129.1,shape,FALSE,TRUE,America/Chicago,3,74831,1840021809
Radar Base,Radar Base,TX,Texas,48323,Maverick,28.8568,-100.5336,29,10.1,shape,FALSE,TRUE,America/Chicago,4,78852,1840073266
Seton Village,Seton Village,NM,New Mexico,35049,Santa Fe,35.5999,-105.9334,29,75.4,shape,FALSE,FALSE,America/Denver,3,87508,1840082767
Linwood,Linwood,NY,New York,36051,Livingston,42.8967,-77.9476,29,12.1,shape,FALSE,FALSE,America/New_York,3,14486,1840024077
Lonetree,Lonetree,WY,Wyoming,56041,Uinta,41.0273,-110.1536,29,0.4,shape,FALSE,FALSE,America/Denver,3,82936,1840017482
Beverly,Beverly,IL,Illinois,17001,Adams,39.7946,-90.99,29,8.1,shape,FALSE,FALSE,America/Chicago,3,62347,1840027407
Caputa,Caputa,SD,South Dakota,46103,Pennington,43.9961,-102.9844,29,12.1,shape,FALSE,FALSE,America/Denver,3,57703 57725,1840035951
Ryan Park,Ryan Park,WY,Wyoming,56007,Carbon,41.3131,-106.4896,29,5.4,shape,FALSE,FALSE,America/Denver,3,82331,1840024100
Inkster,Inkster,ND,North Dakota,38035,Grand Forks,48.1513,-97.6442,29,11.3,shape,FALSE,TRUE,America/Chicago,3,58244,1840000102
St. Clement,St. Clement,MO,Missouri,29163,Pike,39.2829,-91.2098,29,64.8,shape,FALSE,FALSE,America/Chicago,3,63334,1840026644
Mansfield,Mansfield,SD,South Dakota,46013,Brown,45.2465,-98.5581,29,4.6,shape,FALSE,FALSE,America/Chicago,3,57460,1840026105
Winfred,Winfred,SD,South Dakota,46079,Lake,44.0009,-97.3598,29,11.2,shape,FALSE,FALSE,America/Chicago,3,57076,1840026138
McGrath,McGrath,MN,Minnesota,27001,Aitkin,46.2421,-93.2751,29,34.8,shape,FALSE,TRUE,America/Chicago,3,56350,1840007732
Big Spring,Big Spring,MO,Missouri,29139,Montgomery,38.802,-91.4837,29,3.3,shape,FALSE,FALSE,America/Chicago,3,65041 63363,1840025628
Danville,Danville,KS,Kansas,20077,Harper,37.286,-97.8921,29,28.1,shape,FALSE,TRUE,America/Chicago,3,67036,1840007621
Guffey,Guffey,CO,Colorado,08093,Park,38.7591,-105.5024,29,1.3,shape,FALSE,FALSE,America/Denver,3,80820,1840026647
Moccasin,Moccasin,AZ,Arizona,04015,Mohave,36.9099,-112.7546,29,14.6,shape,FALSE,FALSE,America/Phoenix,3,86022,1840023183
Old Eucha,Old Eucha,OK,Oklahoma,40041,Delaware,36.3551,-94.9379,29,3.6,shape,FALSE,FALSE,America/Chicago,3,74342,1840034645
Susank,Susank,KS,Kansas,20009,Barton,38.6407,-98.7745,29,20.9,shape,FALSE,TRUE,America/Chicago,3,67544,1840009651
Kirk,Kirk,CO,Colorado,08125,Yuma,39.6127,-102.592,29,4.5,shape,FALSE,FALSE,America/Denver,3,80824,1840024320
Landusky,Landusky,MT,Montana,30071,Phillips,47.8982,-108.6202,29,0.7,shape,FALSE,FALSE,America/Denver,3,59546,1840026637
Vera Cruz,Vera Cruz,IN,Indiana,18179,Wells,40.7016,-85.0795,29,111.2,shape,FALSE,TRUE,America/Indiana/Indianapolis,3,46714,1840010358
Pilsen,Pilsen,KS,Kansas,20115,Marion,38.4711,-97.0389,29,8,shape,FALSE,FALSE,America/Chicago,3,66861,1840059136
Mohawk Vista,Mohawk Vista,CA,California,06063,Plumas,39.8048,-120.5883,29,1.9,shape,FALSE,FALSE,America/Los_Angeles,3,96103,1840028349
Hogeland,Hogeland,MT,Montana,30005,Blaine,48.8547,-108.6624,29,22,shape,FALSE,FALSE,America/Denver,3,59529,1840032616
Nelson,Nelson,NV,Nevada,32003,Clark,35.7179,-114.8313,29,2.3,shape,FALSE,FALSE,America/Los_Angeles,3,89046,1840024863
Princeton,Princeton,ID,Idaho,16057,Latah,46.9152,-116.8315,29,17.5,shape,FALSE,FALSE,America/Los_Angeles,3,83857,1840023849
Bergoo,Bergoo,WV,West Virginia,54101,Webster,38.4849,-80.2981,29,50,shape,FALSE,FALSE,America/New_York,3,26298,1840025655
Samnorwood,Samnorwood,TX,Texas,48087,Collingsworth,35.05,-100.2814,29,6.8,shape,FALSE,FALSE,America/Chicago,3,79079,1840019179
Haigler Creek,Haigler Creek,AZ,Arizona,04007,Gila,34.2163,-110.9719,29,7,shape,FALSE,TRUE,America/Phoenix,5,85554,1840075384
Larke,Larke,PA,Pennsylvania,42013,Blair,40.425,-78.2086,29,11.2,shape,FALSE,FALSE,America/New_York,3,16693,1840100049
Barada,Barada,NE,Nebraska,31147,Richardson,40.2185,-95.5777,28,28.5,shape,FALSE,TRUE,America/Chicago,3,68355,1840012342
Durham,Durham,OK,Oklahoma,40129,Roger Mills,35.8427,-99.9264,28,0.1,shape,FALSE,FALSE,America/Chicago,3,73642,1840097202
Ross Corner,Ross Corner,NJ,New Jersey,34037,Sussex,41.1243,-74.719,28,6.1,shape,FALSE,FALSE,America/New_York,3,07822,1840024181
Spencer,Spencer,ID,Idaho,16033,Clark,44.377,-112.1897,28,9.5,shape,FALSE,TRUE,America/Boise,3,83446 83423,1840021259
Cherokee Falls,Cherokee Falls,SC,South Carolina,45021,Cherokee,35.0645,-81.5436,28,91.6,shape,FALSE,FALSE,America/New_York,3,29702,1840035761
Holiday City,Holiday City,OH,Ohio,39171,Williams,41.6183,-84.5384,28,4.2,shape,FALSE,TRUE,America/New_York,3,43554 43543,1840011519
Swedona,Swedona,IL,Illinois,17131,Mercer,41.2801,-90.4433,28,73.3,shape,FALSE,FALSE,America/Chicago,3,61262,1840051677
Burdick,Burdick,KS,Kansas,20127,Morris,38.5589,-96.8472,28,10.7,shape,FALSE,FALSE,America/Chicago,3,66838,1840030250
Great Bend,Great Bend,ND,North Dakota,38077,Richland,46.1546,-96.801,28,19.3,shape,FALSE,TRUE,America/Chicago,3,58075,1840000231
Nora,Nora,NE,Nebraska,31129,Nuckolls,40.1642,-97.9738,28,23.3,shape,FALSE,TRUE,America/Chicago,3,68961,1840012272
Hurdsfield,Hurdsfield,ND,North Dakota,38103,Wells,47.4468,-99.931,28,113.8,shape,FALSE,TRUE,America/Chicago,3,58451,1840000120
Hope,Hope,AK,Alaska,02122,Kenai Peninsula,60.8924,-149.6352,28,1.1,shape,FALSE,FALSE,America/Anchorage,3,99605,1840023405
Wide Ruins,Wide Ruins,AZ,Arizona,04001,Apache,35.4176,-109.4994,28,27.6,shape,FALSE,FALSE,America/Denver,3,86502,1840022630
Pencil Bluff,Pencil Bluff,AR,Arkansas,05097,Montgomery,34.6299,-93.735,28,20.5,shape,FALSE,FALSE,America/Chicago,3,71965,1840040566
Madeline,Madeline,CA,California,06035,Lassen,41.0514,-120.4755,28,9.8,shape,FALSE,FALSE,America/Los_Angeles,3,96119,1840027337
Brinsmade,Brinsmade,ND,North Dakota,38005,Benson,48.184,-99.3236,28,24.9,shape,FALSE,TRUE,America/Chicago,3,58351,1840000087
Canyon Creek,Canyon Creek,MT,Montana,30049,Lewis and Clark,46.8053,-112.2544,28,14.8,shape,FALSE,FALSE,America/Denver,3,59633,1840032814
Sage Creek Colony,Sage Creek Colony,MT,Montana,30051,Liberty,48.9288,-110.9723,28,20.8,shape,FALSE,FALSE,America/Denver,3,59522,1840078101
Chignik,Chignik,AK,Alaska,02164,Lake and Peninsula,56.3003,-158.4132,28,0.5,shape,FALSE,TRUE,America/Anchorage,3,99564,1840023293
Cantu Addition,Cantu Addition,TX,Texas,48047,Brooks,27.202,-98.1555,28,171.7,shape,FALSE,FALSE,America/Chicago,3,78355,1840037035
IXL,IXL,OK,Oklahoma,40107,Okfuskee,35.5227,-96.3882,28,2.7,shape,FALSE,TRUE,America/Chicago,3,74833,1840021754
Lawrenceport,Lawrenceport,IN,Indiana,18093,Lawrence,38.7512,-86.3878,28,19.8,point,FALSE,FALSE,America/Indiana/Indianapolis,4,47446,1840055038
Topeka,Topeka,IL,Illinois,17125,Mason,40.3304,-89.9306,28,95.7,shape,FALSE,TRUE,America/Chicago,3,61567,1840012211
Lushton,Lushton,NE,Nebraska,31185,York,40.724,-97.7237,28,11.7,shape,FALSE,TRUE,America/Chicago,3,68371,1840011822
Seneca,Seneca,NE,Nebraska,31171,Thomas,42.044,-100.8321,28,11.9,shape,FALSE,FALSE,America/Denver,3,69161,1840011365
Oak Springs,Oak Springs,AZ,Arizona,04001,Apache,35.476,-109.1318,28,77.4,shape,FALSE,FALSE,America/Denver,3,86511,1840027932
Riverside,Riverside,WY,Wyoming,56007,Carbon,41.2154,-106.7813,28,69.5,shape,FALSE,TRUE,America/Denver,3,82325,1840021312
Scott,Scott,AR,Arkansas,05085,Lonoke,34.6966,-92.0938,28,3.4,shape,FALSE,FALSE,America/Chicago,3,72142,1840013527
Salmon Creek,Salmon Creek,CA,California,06097,Sonoma,38.3462,-123.0595,28,9.7,shape,FALSE,FALSE,America/Los_Angeles,3,94923,1840024620
Inland,Inland,NE,Nebraska,31035,Clay,40.5954,-98.2232,28,64.1,shape,FALSE,FALSE,America/Chicago,3,68954,1840024288
Anderson,Anderson,IA,Iowa,19071,Fremont,40.7982,-95.6086,28,19.8,shape,FALSE,FALSE,America/Chicago,3,51652,1840024256
Memphis,Memphis,AL,Alabama,01107,Pickens,33.1369,-88.3008,27,26.9,shape,FALSE,TRUE,America/Chicago,3,35442,1840016852
Chilili,Chilili,NM,New Mexico,35001,Bernalillo,34.8974,-106.2332,27,10.5,shape,FALSE,FALSE,America/Denver,3,87059,1840017877
Johnstown,Johnstown,NE,Nebraska,31017,Brown,42.5721,-100.0563,27,19.6,shape,FALSE,TRUE,America/Chicago,3,69214,1840011076
Courtenay,Courtenay,ND,North Dakota,38093,Stutsman,47.2241,-98.5685,27,24.9,shape,FALSE,TRUE,America/Chicago,3,58426,1840001923
Oberon,Oberon,ND,North Dakota,38005,Benson,47.9242,-99.2059,27,131,shape,FALSE,TRUE,America/Chicago,3,58357,1840000093
Broseley,Broseley,MO,Missouri,29023,Butler,36.6754,-90.2441,27,20.1,shape,FALSE,FALSE,America/Chicago,3,63932,1840032149
Tyrone Forge,Tyrone Forge,PA,Pennsylvania,42013,Blair,40.6603,-78.2225,27,85,shape,FALSE,FALSE,America/New_York,3,16686,1840101537
Venice,Venice,NE,Nebraska,31055,Douglas,41.239,-96.3526,27,22.1,shape,FALSE,FALSE,America/Chicago,3,68069,1840024170
Platina,Platina,CA,California,06089,Shasta,40.3591,-122.9042,27,5,shape,FALSE,FALSE,America/Los_Angeles,5,96076,1840027344
Oxville,Oxville,IL,Illinois,17171,Scott,39.7054,-90.5604,27,26,shape,FALSE,FALSE,America/Chicago,3,62621,1840051510
Rockham,Rockham,SD,South Dakota,46049,Faulk,44.9043,-98.8234,27,20.9,shape,FALSE,TRUE,America/Chicago,3,57470,1840002117
Callimont,Callimont,PA,Pennsylvania,42111,Somerset,39.8011,-78.9216,27,2.4,shape,FALSE,TRUE,America/New_York,3,15552,1840001416
Lupus,Lupus,MO,Missouri,29135,Moniteau,38.846,-92.454,27,57.8,shape,FALSE,TRUE,America/Chicago,3,65046,1840009727
Los Arcos,Los Arcos,TX,Texas,48479,Webb,27.6144,-99.2105,27,208.8,shape,FALSE,TRUE,America/Chicago,3,78043,1840041099
Standing Rock,Standing Rock,AL,Alabama,01017,Chambers,33.0863,-85.2449,27,3.3,shape,FALSE,FALSE,America/Chicago,3,36855,1840023015
Hensley,Hensley,AR,Arkansas,05119,Pulaski,34.5068,-92.2069,27,10.2,shape,FALSE,FALSE,America/Chicago,3,72065,1840013534
Triplett,Triplett,MO,Missouri,29041,Chariton,39.4984,-93.1938,27,30.4,shape,FALSE,TRUE,America/Chicago,3,65286,1840010609
Wightmans Grove,Wightmans Grove,OH,Ohio,39143,Sandusky,41.4243,-83.0468,27,40.4,shape,FALSE,FALSE,America/New_York,3,43420,1840024154
Iago,Iago,TX,Texas,48481,Wharton,29.2665,-95.963,27,5.5,shape,FALSE,FALSE,America/Chicago,3,77420,1840025143
Cogdell,Cogdell,GA,Georgia,13065,Clinch,31.1663,-82.7217,27,11.7,shape,FALSE,FALSE,America/New_York,3,31634,1840029390
Powhatan,Powhatan,LA,Louisiana,22069,Natchitoches,31.8738,-93.2032,27,19.4,shape,FALSE,TRUE,America/Chicago,3,71457 71066,1840018142
Cuyama,Cuyama,CA,California,06083,Santa Barbara,34.9312,-119.6148,27,23,shape,FALSE,FALSE,America/Los_Angeles,3,93254,1840022805
Riggston,Riggston,IL,Illinois,17171,Scott,39.6944,-90.4234,27,3.8,shape,FALSE,FALSE,America/Chicago,3,62694,1840051582
Cope,Cope,SC,South Carolina,45075,Orangeburg,33.3777,-81.0079,27,64.9,shape,FALSE,TRUE,America/New_York,3,29038,1840016820
Millgrove,Millgrove,IN,Indiana,18009,Blackford,40.4084,-85.275,27,19.6,point,FALSE,FALSE,America/Indiana/Indianapolis,4,47348,1840029989
Playas,Playas,NM,New Mexico,35023,Hidalgo,31.9125,-108.5363,27,5.6,shape,FALSE,FALSE,America/Denver,3,88009,1840025102
Atlantic City,Atlantic City,WY,Wyoming,56013,Fremont,42.5012,-108.733,27,1.3,shape,FALSE,FALSE,America/Denver,3,82520,1840017434
Sun Valley,Sun Valley,TX,Texas,48277,Lamar,33.6705,-95.4287,27,77.6,shape,FALSE,TRUE,America/Chicago,3,75462,1840037020
Cedar Highlands,Cedar Highlands,UT,Utah,49021,Iron,37.6295,-113.0667,27,11.1,shape,FALSE,TRUE,America/Denver,4,84720,1840033695
Loring Colony,Loring Colony,MT,Montana,30071,Phillips,48.7891,-107.9687,27,0.2,shape,FALSE,FALSE,America/Denver,3,59537,1840148545
Alsen,Alsen,ND,North Dakota,38019,Cavalier,48.6303,-98.7048,27,18.4,shape,FALSE,TRUE,America/Chicago,3,58311 58352 58338,1840016544
Russell Springs,Russell Springs,KS,Kansas,20109,Logan,38.9128,-101.1757,27,14.7,shape,FALSE,TRUE,America/Chicago,3,67764,1840009698
Dewey,Dewey,MT,Montana,30001,Beaverhead,45.7764,-112.8553,27,25.4,shape,FALSE,FALSE,America/Denver,3,59727,1840032719
New Richmond,New Richmond,WV,West Virginia,54109,Wyoming,37.5734,-81.487,27,24.2,shape,FALSE,FALSE,America/New_York,3,24867,1840038284
Snyder,Snyder,CO,Colorado,08087,Morgan,40.3309,-103.592,27,184.9,shape,FALSE,FALSE,America/Denver,3,80750,1840024302
Macedonia,Macedonia,IL,Illinois,17065,Hamilton,38.0525,-88.7054,27,55.5,shape,FALSE,TRUE,America/Chicago,3,62860,1840012930
Tinsman,Tinsman,AR,Arkansas,05013,Calhoun,33.6292,-92.3533,27,19.7,shape,FALSE,TRUE,America/Chicago,3,71744,1840016811
Victoria Vera,Victoria Vera,TX,Texas,48427,Starr,26.3182,-98.6929,27,465.5,shape,FALSE,TRUE,America/Chicago,3,78547,1840041593
Ski Gap,Ski Gap,PA,Pennsylvania,42013,Blair,40.316,-78.5174,27,45,shape,FALSE,FALSE,America/New_York,4,16625,1840153026
Virgil,Virgil,KS,Kansas,20073,Greenwood,37.9807,-96.0116,26,17.9,shape,FALSE,TRUE,America/Chicago,3,66870,1840010830
Cedar,Cedar,MI,Michigan,26089,Leelanau,44.8466,-85.7941,26,156.5,shape,FALSE,FALSE,America/Detroit,3,49621,1840025196
Port Alexander,Port Alexander,AK,Alaska,02198,Prince of Wales-Hyder,56.2346,-134.6532,26,2.9,shape,FALSE,TRUE,America/Sitka,3,99836,1840023638
Yorktown,Yorktown,IA,Iowa,19145,Page,40.7353,-95.1544,26,71.6,shape,FALSE,TRUE,America/Chicago,3,51656,1840010365
Peterman,Peterman,AL,Alabama,01099,Monroe,31.5837,-87.2631,26,23.8,shape,FALSE,FALSE,America/Chicago,3,36471,1840025943
Seneca,Seneca,SD,South Dakota,46049,Faulk,45.0608,-99.5092,26,24,shape,FALSE,TRUE,America/Chicago,3,57473,1840002118
Stockville,Stockville,NE,Nebraska,31063,Frontier,40.5335,-100.3846,26,17.5,shape,FALSE,TRUE,America/Chicago,3,69039,1840012035
Atka,Atka,AK,Alaska,02016,Aleutians West,52.2301,-174.2133,26,1.2,shape,FALSE,TRUE,America/Adak,3,99547,1840023262
Sandusky,Sandusky,IN,Indiana,18031,Decatur,39.4195,-85.478,26,195.1,point,FALSE,FALSE,America/Indiana/Indianapolis,4,47240,1840055575
Longcreek,Longcreek,SC,South Carolina,45073,Oconee,34.7776,-83.2602,26,5.3,shape,FALSE,FALSE,America/New_York,3,29693 29658,1840106379
Boyd,Boyd,MT,Montana,30009,Carbon,45.454,-109.0697,26,36.1,shape,FALSE,FALSE,America/Denver,3,59013,1840023902
Snowslip,Snowslip,MT,Montana,30029,Flathead,48.2648,-113.446,26,12.8,shape,FALSE,FALSE,America/Denver,3,59916,1840078442
New Marion,New Marion,IN,Indiana,18137,Ripley,39.0076,-85.3588,26,61.8,point,FALSE,FALSE,America/Indiana/Indianapolis,4,47023,1840055267
Saltaire,Saltaire,NY,New York,36103,Suffolk,40.6389,-73.1949,26,70.2,shape,FALSE,TRUE,America/New_York,3,11706,1840005135
